month,member_casual,rideable_type,day_type,day_of_week,time_of_day,length_distro_min,ride_count,sum_ride_length_sec
August 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,969,401195
June 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,352,541646
May 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,242,664211
March 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,61,93955
March 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,356,137279
July 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,108,297210
April 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,94,504598
April 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,53,79555
April 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,571,232100
April 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,409,379460
November 2023,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,491,198340
November 2023,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,8,16914
November 2023,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,16,42648
September 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,199,661540
October 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,258,231036
October 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,285,785642
October 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,60+,629,4791716
August 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,16,53989
August 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,408,866323
June 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,613,253622
June 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,74,160807
June 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,319,877261
June 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,255,852269
May 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,17,45981
January 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,26,8557
January 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,57,51736
January 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,8,11457
January 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,0,0
January 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,0,0
July 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,732,300934
February 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,60+,7,31034
February 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,16,24054
February 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,40,85891
February 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,4,11017
April 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,10,20844
April 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,60+,45,623228
April 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,60+,96,511868
September 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,71,192721
September 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,10,34227
September 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,18,38325
September 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,709,270336
September 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,22,134100
October 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,335,123443
October 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,32,67069
August 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,268,406105
August 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,58,189664
August 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,412,1128633
June 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1063,436472
June 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,1006,416990
June 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,32,67913
June 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,462,982630
June 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,48,130977
May 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,1156,1081197
May 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,481,446422
May 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,148,132688
May 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,223,340619
May 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,122,407179
March 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,427,173957
March 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,15,41412
January 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,1,4732
January 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,91,38441
January 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,0,0
July 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,6,20052
July 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,160,144416
February 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,63,174064
December 2023,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,296,122325
September 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,268,734546
September 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,67,100612
October 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,690,282217
October 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,50,105522
August 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,173,576562
August 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,51 - 60,39,130067
June 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,24,49566
June 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,11,36025
May 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,61,165943
May 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,228,628263
March 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,180,66359
July 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,77,384294
July 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,35,115933
July 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,169,255866
February 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,46,337514
February 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,110,42604
February 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,180,70205
April 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,103,216124
April 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,60+,14,62420
April 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,226,211083
November 2023,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,307,119850
December 2023,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,234,86620
December 2023,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,100,92109
October 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,872,368536
October 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,14,68339
August 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,647,1380899
June 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,60+,213,1074634
June 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,60+,1330,8518058
June 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,1159,1761882
June 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,81,122025
June 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,194,411249
June 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,78,259204
May 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,7,18001
March 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,12,40305
March 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,122,184738
January 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,0,0
January 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,0,0
July 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,1067,444184
July 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,31 - 40,71,149807
July 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,295,625274
February 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,316,292969
February 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,40,108932
February 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,0,0
November 2023,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,25,52274
November 2023,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,3,6439
November 2023,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,33,68710
November 2023,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,4,11154
November 2023,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,0,0
November 2023,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,8,26700
December 2023,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,3,4148
December 2023,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,4,10514
September 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,832,1272407
September 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,146,309935
September 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,11,30076
September 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,75,204350
September 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,76,206859
October 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,103,344432
August 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,35,118405
August 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,101,275928
August 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,1118,1040813
August 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,1184,486903
June 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,60+,747,5240557
June 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,413,371736
June 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,1407,1301705
May 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,478,198932
May 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,50,106890
March 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,10,20455
January 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,46,40683
January 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,19,29677
July 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,37,80052
February 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,119,47372
February 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,40,136680
February 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,5,16804
April 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,142,475750
April 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,24,49261
November 2023,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,45,96031
December 2023,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,29,26048
December 2023,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,21 - 30,32,48375
December 2023,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,34,52976
September 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,501,1065521
September 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,69,189617
September 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,681,1039689
August 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,61,166317
August 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,288,114812
June 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,127,194366
June 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,144,310163
May 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,60+,53,291460
March 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,36,53652
January 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,60+,7,127745
January 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,39,36105
July 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,92,196579
February 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,401,374312
April 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,2,9174
December 2023,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,28,59018
September 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,60+,419,3409880
September 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,366,149488
October 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,51 - 60,36,120654
October 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,11 - 20,461,415382
October 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,185,620518
October 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,11 - 20,149,131555
August 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,220,200128
August 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,40,131905
August 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,56,187345
August 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,588,545991
August 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,805,328284
June 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,2462,2320733
June 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,388,1057275
May 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,60+,11,56366
May 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,49,134914
March 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,148,135855
March 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,60+,13,75352
March 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,16,52389
March 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,182,1262569
January 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,10,9082
July 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,421,380759
July 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,560,3765430
February 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,60+,7,39258
February 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,31 - 40,124,257329
February 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,38,78665
February 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,64,176055
April 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,417,164304
April 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,231,86633
April 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,534,218093
November 2023,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,60+,9,210799
November 2023,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,226,86341
November 2023,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,14,37256
December 2023,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,138,49046
December 2023,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,158,143638
December 2023,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,10,27815
September 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,41 - 50,52,140505
September 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,29,99645
September 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,21 - 30,205,307686
June 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,1853,788851
June 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,51 - 60,54,181938
May 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,75,115890
May 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,13,36523
May 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,16,53018
March 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,11 - 20,62,54573
March 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,34,242345
January 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,76,28017
January 2024,casual,electric_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,1,2936
January 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,51 - 60,1,3619
July 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,60+,101,747728
July 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,51 - 60,60,198824
February 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,8,176732
April 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,40,133531
April 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,13,34757
November 2023,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,60+,10,94460
November 2023,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,60+,25,137018
November 2023,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,280,112640
November 2023,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,67,61216
November 2023,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,91,194793
November 2023,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,27,90537
December 2023,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,16,44865
December 2023,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,11,22623
September 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,149,316278
September 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,1401,1300472
August 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,21 - 30,286,433223
August 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,21 - 30,1131,1732711
August 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,1967,1852799
August 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,0 - 10,849,356783
June 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,895,6108547
May 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,60+,45,216965
May 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,0 - 10,446,178247
January 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,21 - 30,0,0
January 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,0,0
July 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,41 - 50,223,613609
July 2024,casual,classic_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,239,96827
July 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,31 - 40,8,18016
July 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,373,1017006
July 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,11 - 20,784,710537
July 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,43,119787
July 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,31 - 40,50,105751
July 2024,casual,classic_bike,weekend,1,8:00 PM - 11:59 PM,21 - 30,311,473489
February 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,126,51402
February 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,13,28261
November 2023,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,51 - 60,1,3158
December 2023,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,41 - 50,28,79167
September 2024,casual,classic_bike,weekend,1,12:00 PM - 2:59 PM,51 - 60,264,887419
September 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,60+,644,4775411
August 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,31 - 40,144,308742
August 2024,casual,electric_bike,weekend,1,8:00 PM - 11:59 PM,41 - 50,35,94225
August 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,139,294070
June 2024,casual,electric_bike,weekend,1,5:00 PM - 7:59 PM,31 - 40,171,365167
May 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,247,526521
March 2024,casual,electric_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,298,115551
March 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,0 - 10,110,43400
January 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,0 - 10,75,30515
January 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,14,21505
January 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,41 - 50,1,2937
July 2024,casual,electric_bike,weekend,1,12:00 PM - 2:59 PM,0 - 10,876,367103
July 2024,casual,classic_bike,weekend,1,9:00 AM - 11:59 AM,11 - 20,893,831981
February 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,0 - 10,332,139242
February 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,138,210444
February 2024,casual,electric_bike,weekend,1,9:00 AM - 11:59 AM,31 - 40,4,8442
April 2024,casual,classic_bike,weekend,1,3:00 PM - 4:59 PM,21 - 30,438,670291
April 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,41 - 50,148,406257
April 2024,casual,classic_bike,weekend,1,5:00 PM - 7:59 PM,11 - 20,689,643613
April 2024,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,51,47218
April 2024,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,186,74706
November 2023,casual,electric_bike,weekend,1,6:00 AM - 8:59 AM,11 - 20,39,35525
November 2023,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,41 - 50,15,41631
December 2023,casual,classic_bike,weekend,1,12:00 AM - 5:59 AM,0 - 10,161,62450
